type,distribution,strategy,n,reps,median_ns,ns_per_elem,smaller_fraction
pair64,median_of_3_killer,pseudo9_s5,4096,500,30.0,0.0073,0.4443
pair64,median_of_3_killer,sorting_network_9,4096,500,30.0,0.0073,0.4443
pair64,median_of_3_killer,first,65536,64,20.0,0.0003,0.0000
pair64,median_of_3_killer,middle,65536,64,20.0,0.0003,0.0000
pair64,median_of_3_killer,last,65536,64,20.0,0.0003,1.0000
pair64,median_of_3_killer,median_of_3,65536,64,20.0,0.0003,0.0000
pair64,median_of_3_killer,median_of_5,65536,64,20.0,0.0003,0.2500
pair64,median_of_3_killer,ninther,65536,64,30.0,0.0005,0.2500
pair64,median_of_3_killer,median_of_5_medians_of_5,65536,64,70.0,0.0011,0.4167
pair64,median_of_3_killer,median_of_5_medians_of_5_898,65536,64,60.0,0.0009,0.5001
pair64,median_of_3_killer,median_of_5_medians_of_3,65536,64,40.0,0.0006,0.4286
pair64,median_of_3_killer,median_of_3_medians_of_5,65536,64,40.0,0.0006,0.4286
pair64,median_of_3_killer,median_of_medians_5,65536,64,143864.0,2.1952,0.5000
pair64,median_of_3_killer,random,65536,64,30.0,0.0005,0.8496
pair64,median_of_3_killer,midpoint_min_max,65536,64,49671.0,0.7579,0.5000
pair64,median_of_3_killer,midpoint_first_last,65536,64,20.0,0.0003,0.5000
pair64,median_of_3_killer,median_of_3_inplace,65536,64,30.0,0.0005,0.0000
pair64,median_of_3_killer,median_of_medians_5_inplace,65536,64,1127135.0,17.1987,0.5000
pair64,median_of_3_killer,pseudo15,65536,64,50.0,0.0008,0.3333
pair64,median_of_3_killer,pseudo15_s5,65536,64,60.0,0.0009,0.4667
pair64,median_of_3_killer,pseudo9,65536,64,30.0,0.0005,0.4444
pair64,median_of_3_killer,pseudo9_s1,65536,64,30.0,0.0005,0.4444
pair64,median_of_3_killer,pseudo9_s2,65536,64,30.0,0.0005,0.4444
pair64,median_of_3_killer,pseudo9_s3,65536,64,30.0,0.0005,0.4444
pair64,median_of_3_killer,pseudo9_s4,65536,64,30.0,0.0005,0.4444
pair64,median_of_3_killer,pseudo9_s5,65536,64,30.0,0.0005,0.4444
pair64,median_of_3_killer,sorting_network_9,65536,64,30.0,0.0005,0.4444
pair64,median_of_3_killer,first,262144,16,20.0,0.0001,0.0000
pair64,median_of_3_killer,middle,262144,16,20.0,0.0001,0.0000
pair64,median_of_3_killer,last,262144,16,20.0,0.0001,1.0000
pair64,median_of_3_killer,median_of_3,262144,16,20.0,0.0001,0.0000
pair64,median_of_3_killer,median_of_5,262144,16,30.0,0.0001,0.2500
pair64,median_of_3_killer,ninther,262144,16,30.0,0.0001,0.2500
pair64,median_of_3_killer,median_of_5_medians_of_5,262144,16,70.0,0.0003,0.4167
pair64,median_of_3_killer,median_of_5_medians_of_5_898,262144,16,60.0,0.0002,0.5000
pair64,median_of_3_killer,median_of_5_medians_of_3,262144,16,40.0,0.0002,0.4286
pair64,median_of_3_killer,median_of_3_medians_of_5,262144,16,50.0,0.0002,0.3571
pair64,median_of_3_killer,median_of_medians_5,262144,16,600904.0,2.2923,0.5000
pair64,median_of_3_killer,random,262144,16,30.0,0.0001,0.7156
pair64,median_of_3_killer,midpoint_min_max,262144,16,198034.0,0.7554,0.5000
pair64,median_of_3_killer,midpoint_first_last,262144,16,20.0,0.0001,0.5000
pair64,median_of_3_killer,median_of_3_inplace,262144,16,30.0,0.0001,0.0000
pair64,median_of_3_killer,median_of_medians_5_inplace,262144,16,4325509.0,16.5005,0.5000
pair64,median_of_3_killer,pseudo15,262144,16,50.0,0.0002,0.3333
pair64,median_of_3_killer,pseudo15_s5,262144,16,60.0,0.0002,0.3333
pair64,median_of_3_killer,pseudo9,262144,16,30.0,0.0001,0.4444
pair64,median_of_3_killer,pseudo9_s1,262144,16,30.0,0.0001,0.4444
pair64,median_of_3_killer,pseudo9_s2,262144,16,30.0,0.0001,0.4444
pair64,median_of_3_killer,pseudo9_s3,262144,16,40.0,0.0002,0.4444
pair64,median_of_3_killer,pseudo9_s4,262144,16,30.0,0.0001,0.4444
pair64,median_of_3_killer,pseudo9_s5,262144,16,30.0,0.0001,0.4444
pair64,median_of_3_killer,sorting_network_9,262144,16,30.0,0.0001,0.4444
pair64,median_of_3_killer,first,1048576,5,20.0,0.0000,0.0000
pair64,median_of_3_killer,middle,1048576,5,20.0,0.0000,0.0000
pair64,median_of_3_killer,last,1048576,5,20.0,0.0000,1.0000
pair64,median_of_3_killer,median_of_3,1048576,5,20.0,0.0000,0.0000
pair64,median_of_3_killer,median_of_5,1048576,5,50.0,0.0000,0.2500
pair64,median_of_3_killer,ninther,1048576,5,30.0,0.0000,0.2500
pair64,median_of_3_killer,median_of_5_medians_of_5,1048576,5,70.0,0.0001,0.4167
pair64,median_of_3_killer,median_of_5_medians_of_5_898,1048576,5,70.0,0.0001,0.5000
pair64,median_of_3_killer,median_of_5_medians_of_3,1048576,5,60.0,0.0001,0.4286
pair64,median_of_3_killer,median_of_3_medians_of_5,1048576,5,50.0,0.0000,0.7143
pair64,median_of_3_killer,median_of_medians_5,1048576,5,2311922.0,2.2048,0.5000
pair64,median_of_3_killer,random,1048576,5,50.0,0.0000,0.0378
pair64,median_of_3_killer,midpoint_min_max,1048576,5,799089.0,0.7621,0.5000
pair64,median_of_3_killer,midpoint_first_last,1048576,5,20.0,0.0000,0.5000
pair64,median_of_3_killer,median_of_3_inplace,1048576,5,50.0,0.0000,0.0000
pair64,median_of_3_killer,median_of_medians_5_inplace,1048576,5,14696085.0,14.0153,0.5000
pair64,median_of_3_killer,pseudo15,1048576,5,50.0,0.0000,0.3333
pair64,median_of_3_killer,pseudo15_s5,1048576,5,60.0,0.0001,0.4667
pair64,median_of_3_killer,pseudo9,1048576,5,30.0,0.0000,0.3333
pair64,median_of_3_killer,pseudo9_s1,1048576,5,40.0,0.0000,0.3333
pair64,median_of_3_killer,pseudo9_s2,1048576,5,30.0,0.0000,0.3333
pair64,median_of_3_killer,pseudo9_s3,1048576,5,30.0,0.0000,0.3333
pair64,median_of_3_killer,pseudo9_s4,1048576,5,40.0,0.0000,0.3333
pair64,median_of_3_killer,pseudo9_s5,1048576,5,30.0,0.0000,0.3333
pair64,median_of_3_killer,sorting_network_9,1048576,5,50.0,0.0000,0.3333
pair64,median_of_3_killer,first,4194304,5,20.0,0.0000,0.0000
pair64,median_of_3_killer,middle,4194304,5,20.0,0.0000,0.0000
pair64,median_of_3_killer,last,4194304,5,20.0,0.0000,1.0000
pair64,median_of_3_killer,median_of_3,4194304,5,20.0,0.0000,0.0000
pair64,median_of_3_killer,median_of_5,4194304,5,40.0,0.0000,0.2500
pair64,median_of_3_killer,ninther,4194304,5,30.0,0.0000,0.2500
pair64,median_of_3_killer,median_of_5_medians_of_5,4194304,5,70.0,0.0000,0.4167
pair64,median_of_3_killer,median_of_5_medians_of_5_898,4194304,5,70.0,0.0000,0.5000
pair64,median_of_3_killer,median_of_5_medians_of_3,4194304,5,60.0,0.0000,0.4286
pair64,median_of_3_killer,median_of_3_medians_of_5,4194304,5,40.0,0.0000,0.4286
pair64,median_of_3_killer,median_of_medians_5,4194304,5,13362085.0,3.1858,0.5000
pair64,median_of_3_killer,random,4194304,5,130.0,0.0000,0.5378
pair64,median_of_3_killer,midpoint_min_max,4194304,5,3892509.0,0.9280,0.5000
pair64,median_of_3_killer,midpoint_first_last,4194304,5,20.0,0.0000,0.5000
pair64,median_of_3_killer,median_of_3_inplace,4194304,5,140.0,0.0000,0.0000
pair64,median_of_3_killer,median_of_medians_5_inplace,4194304,5,63284782.0,15.0883,0.5000
pair64,median_of_3_killer,pseudo15,4194304,5,50.0,0.0000,0.3333
pair64,median_of_3_killer,pseudo15_s5,4194304,5,60.0,0.0000,0.3333
pair64,median_of_3_killer,pseudo9,4194304,5,30.0,0.0000,0.4444
pair64,median_of_3_killer,pseudo9_s1,4194304,5,40.0,0.0000,0.4444
pair64,median_of_3_killer,pseudo9_s2,4194304,5,40.0,0.0000,0.4444
pair64,median_of_3_killer,pseudo9_s3,4194304,5,40.0,0.0000,0.4444
pair64,median_of_3_killer,pseudo9_s4,4194304,5,40.0,0.0000,0.4444
pair64,median_of_3_killer,pseudo9_s5,4194304,5,30.0,0.0000,0.4444
pair64,median_of_3_killer,sorting_network_9,4194304,5,40.0,0.0000,0.4444
